Status DB;comment;Channel;Account;Gruppe;Region;Verbund/Gruppe;Verbund 2/Gruppe 2;Strecken GH#;Payer#;Customer#;Name;Name Zusatz;street;ZIP-code;City;"new
Respons.";BuLand Abladestelle;Scoring;Plant;TSP;RegFT;Vorverladung;CallPlan;Anrufzeit;24/48er;EDI/TEL/FAX;EDI via BATconnect;delivery Prio;Call freq.;Mo;Di;Mi;Do;Fr;Sandwichpaletten;Abschlichten Originalpaletten;Kommivorgabe;"Sortenrein
ab 4ten cs";Shipping Instructions;"ZF Buchung
(Transporeon o andere)";"Info ordercuts
yes/no/summarized";"Info new GTIN
y/n/confirmation needed";nan;"only full MC
(exceptional tail brands)
yes/no";Hebebühne erforderlich;EuPal Pflicht?;Anlieferzeit;Kundeneigener WE Beleg;DDN live;DDN M@il;DESADV;GLN;EO-ID;F-ID;KAM;"CL
k €";BATconnect Sortiment;"Anzahl
Verkaufsstellen";Vorlauf regulär;"Tender
commitment to 48hrs
leadtime";check;SB bis 16.12.24;Calls pW;"old
Respons.
-10.3.25"
aktiv;;V&WS;TCW;;;Tagroko;;53706543;53706548;53706543;Tobacco Candy World GmbH;Niederlassung Bottrop;Menzelstr. 14-16;46238;Bottrop;Wioletta;05 - Nordrhein-Westfalen;;DE56;;;;Nein;06:11:00;24er;EDI;;X;01;;X;;;X;Nein;Nein;;;;no;;;;;;;09:00 - 12:00;;JA;;;4399902402392;QCBDR+1DE486761;QCBDR<1DE486761254279;Thorben Krebs;;;;;;;MR;2;CK/MK/MH/AW/SdS/CD/CB/MR
aktiv;;V&WS;TCW;;;tabacos;50035093;53706548;53706548;53706548;Tobacco Candy World GmbH;Niederlassung Bottrop;Menzelstr. 14-16;46238;Bottrop;Wioletta;05 - Nordrhein-Westfalen;;DE56;;;;Ja;06:11:00;24er;EDI;;X;01;;X;;;X;Nein;Nein;;;;no;;;;;;;09:00 - 12:00;;JA;;;4399902402392;QCBDR+1DE486761;QCBDR<1DE486761254279;Thorben Krebs;;;;24er;no;;MR;2;CK/MK/MH/AW/SdS/CD/CB/MR
inaktiv;;V&WS;TCW;;;Tagroko;;50034894;50114810;50034894;Tobacco Candy World Handels GmbH;;Lange Str. 289;59067;Hamm;Wioletta;05 - Nordrhein-Westfalen;;DE56;;;;Nein;06:25:00;;;;0;01;;X;;X;;Nein;Nein;;;;no;;;;;;;;;;;;4399901533356;QCBDR+1DE194057;QCBDR<1DE194057550578;Thorben Krebs;;;;;;;MR;2;MR
aktiv;;V&WS;TCW;;;tabacos;;50034909;50034909;50034909;Tobacco Candy World Handels GmbH;;Lange Str. 289;59067;Hamm;Wioletta;05 - Nordrhein-Westfalen;;DE56;;;;Ja;06:11:00;24er;EDI;;0;01;;X;;X;;Nein;Nein;;;;no;;;;;;;07:30 - 12:30;;JA;;;4399901533356;QCBDR+1DE194057;QCBDR<1DE194057550578;Thorben Krebs;;;;24er;no;;MR;2;CB
inaktiv;Löschung? Keine Order seit 2019;Grocery;TG;coop;;;;50034161;50114804;50034161;OHG Transgourmet GmbH & Co.;;Ludwig-Erhardt-Strasse 16;28197;Bremen;;04 - Bremen;;DE54;;;;Nein;06:25:00;48er;Fax/Mail;;0;01;X;;;;;Nein;Nein;;;;no;;;;;;;;;;;JA;4388036000000;;;Erik Listemann;;;;;;;SdS;1;CK/MK/MH/AW/SdS/CD/CB/MR
inaktiv;Löschung? Keine Order seit 2019;Grocery;TG;coop;;;;50034888;50114804;50034888;OHG Transgourmet GmbH & Co.;;Stresemannstraße 31-33;28207;Bremen;;04 - Bremen;;DE54;;;;Nein;06:29:00;48er;Tel;;0;01;X;;;;;Nein;Nein;;;;no;;;;;;;;;;;JA;439990195632;;;Erik Listemann;;;;;;;MR;1;CK/MK/MH/AW/SdS/CD/CB/MR
aktiv;;Grocery;TG;coop;;;;50034315;50114804;50034315;Transgourmet DE;131;Rudolf-Diesel-Str. 7;16356;Ahrensfelde;AnnaS;12 - Brandenburg;;DE53;;;;Ja;06:21:00;48er;EDI;;X;01;X;X;;X;;Nein;Nein;;;;no;;;;;;;06:00 - 13:30;;JA;;JA;4388601381992;QCBDR+1DE114546;QCBDR<1DE114546256368;Erik Listemann;;;;;;;CD;3;MR
aktiv;;Grocery;TG;coop;;;;50034339;50114804;50034339;Transgourmet DE;116;Neue Glattbacher Str. 2;63741;Aschaffenburg;AnnaS;09 - Bayern;;DE58;;;;Ja;06:21:00;48er;EDI;;X;01;;;X;;;Nein;Nein;;;;no;;;;;;;07:00 - 14:00;;JA;;JA;4388615201996;QCBDR+1DE114546;QCBDR<1DE114546523007;Erik Listemann;;;;;;;AW;1;AW
aktiv;;Grocery;TG;coop;;;;50034317;50114804;50034317;Transgourmet DE;128;Rhinstrasse 141;10315;Berlin;Dariusz;11 - Berlin;;DE53;;;;Ja;06:21:00;48er;EDI;;X;01;X;;X;;X;Nein;Nein;;;;no;;;;;;;07:00 - 14:00;;JA;;JA;4388574351992;QCBDR+1DE114546;QCBDR<1DE114546890499;Erik Listemann;;;;;;;CD;3;CK/MK/MH/AW/SdS/CD/CB/MR
aktiv;;Grocery;TG;coop;;;;50035453;50114804;50035453;Transgourmet DE;104;Daimler Str. 1;38112;Braunschweig;AnnaS;03 - Niedersachsen;;DE30;HAJ;;;Ja;06:21:00;48er;EDI;;X;01;X;;;X;;Nein;Nein;;;;no;;;;;;;07:00 - 13:00;;NEIN;;JA;4388572571996;QCBDR+1DE114546;QCBDR<1DE114546656116;Erik Listemann;;;;;;;MR;2;CK/MK/MH/AW/SdS/CD/CB/MR
aktiv;;Grocery;TG;coop;;;;50035457;50114804;50035457;Transgourmet DE;143;Heinrich-Lorenz-Str. 12;9120;Chemnitz;Dariusz;14 - Sachsen;;DE30;DE57;;;Ja;06:21:00;48er;EDI;;X;01;;;X;;;Nein;Nein;;;;no;;;;;;;06:00 - 15:00;;JA;;JA;4388624501995;QCBDR+1DE114546;QCBDR<1DE114546095146;Erik Listemann;;;;;;;MH;1;AW
aktiv;;Grocery;TG;coop;;;;50034802;50114804;50034802;Transgourmet DE;127;Bärenbrücker Str. 2;3042;Cottbus;Dariusz;12 - Brandenburg;;DE53;;;;Ja;06:21:00;48er;EDI;;X;WO;;;;;X;Nein;Nein;;;;no;;;;;;;06:00 - 13:30;;JA;;JA;4388576331992;QCBDR+1DE114546;QCBDR<1DE114546134110;Erik Listemann;;;;;;;CD;1;CB
aktiv;;Grocery;TG;coop;;;;50035212;50114804;50035212;Transgourmet DE;142;Dohnaer Strasse 190;1239;Dresden;Waleria;14 - Sachsen;;DE30;DE57;;;Ja;06:21:00;48er;EDI;;X;01;;;X;;;Nein;Nein;;;;no;;;;;;;06:00 - 14:30;;JA;;JA;4388623491990;QCBDR+1DE114546;QCBDR<1DE114546107561;Erik Listemann;;;;;;;MH;1;MR
aktiv;schließt in 12/2024;Grocery;TG;coop;;;;50035444;50114804;50035444;Transgourmet DE;110;Schauenstr. 32;47228;Duisburg;MartaR;05 - Nordrhein-Westfalen;;DE56;;;;Ja;06:21:00;48er;EDI;;X;01;;X;;X;;Nein;Nein;;;;no;;;;;;;06:00 - 12:30;;JA;;JA;4388591131997;QCBDR+1DE114546;QCBDR<1DE114546878311;Erik Listemann;;;;;;;AW;2;MH
aktiv;;Grocery;TG;coop;;;;50034252;50114804;50034252;Transgourmet DE;138;An der Flurscheide 1;99198;Erfurt;Waleria;16 - Thüringen;;DE30;DE57;;;Ja;06:21:00;48er;EDI;;X;01;;X;;;;Nein;Nein;;;;no;;;;;;;06:00 - 14:00;;JA;;JA;4388611451999;QCBDR+1DE114546;QCBDR<1DE114546275232;Erik Listemann;;;;;;;MK;1;MH
aktiv;;Grocery;TG;coop;;;;50034727;50114804;50034727;Transgourmet DE;106;Praunheimer Str. 5-11;65760;Eschborn;MartaM;06 - Hessen;;DE58;;;;Ja;06:21:00;48er;EDI;;X;01;;X;;;X;Nein;Nein;;;;no;;;;;;;06:00 - 14:30;;JA;;JA;4388595591995;QCBDR+1DE114546;QCBDR<1DE114546192149;Erik Listemann;;;;;;;AW;2;MH
aktiv;;Grocery;TG;coop;;;;50034275;50114804;50034275;Transgourmet DE;139;Strasse der Einheit;14612;Falkensee;MartaR;12 - Brandenburg;;DE53;;;;Ja;06:21:00;48er;EDI;;X;01;;;X;;X;Nein;Nein;;;;no;;;;;;;06:00 - 09:00;;JA;;JA;4388608461994;QCBDR+1DE114546;QCBDR<1DE114546585989;Erik Listemann;;;;;;;CD;2;MR
aktiv;;Grocery;TG;coop;;;;50034785;50114804;50034785;Transgourmet DE;122;Plieninger Strasse 63;70794;Filderstadt;Krystian;08 - Baden-Württemberg;;DE30;DE59;;;Ja;06:21:00;48er;EDI;;X;01;X;;;;;Nein;Nein;;;;no;;;;;;;07:00 - 12:00;;JA;;JA;4388580271994;QCBDR+1DE114546;QCBDR<1DE114546540551;Erik Listemann;;;;;;;CK;1;MK
aktiv;;Grocery;TG;coop;;;;50034203;50114804;50034203;Transgourmet DE;105;Europaallee 35;50226;Frechen;MartaR;05 - Nordrhein-Westfalen;;DE56;;;;Ja;06:21:00;48er;EDI;;X;01;;;X;;X;Nein;Nein;;;;no;;;;;;;06:00 - 13:00;;JA;;JA;4388587581997;QCBDR+1DE114546;QCBDR<1DE114546675202;Erik Listemann;;;;;;;AW;2;MH
aktiv;;Grocery;TG;coop;;;;50035216;50114804;50035216;Transgourmet DE;117;Hans-Vogel-Str. 113;90765;Fürth;Waleria;18 - Bayern ohne MariaHimmelfahrt;;DE52;TSP Nürnberg;;;Ja;06:21:00;48er;EDI;;X;01;X;;X;;;Nein;Nein;;;;no;;;;;;;07:00:00;;JA;;JA;4388617211993;QCBDR+1DE114546;QCBDR<1DE114546487251;Erik Listemann;;;;;;;MK;2;CB
aktiv;;Grocery;TG;coop;;;;50034983;50114804;50034983;Transgourmet DE;135;Beerenweinschänke/Gewerbegebiet;7554;Gera-Trebnitz;AnnaS;16 - Thüringen;;DE30;DE57;;;Ja;06:21:00;48er;EDI;;X;01;;;;X;;Nein;Nein;;;;no;;;;;;;06:00 - 15:00;;NEIN;;JA;4388603421993;QCBDR+1DE114546;QCBDR<1DE114546168884;Erik Listemann;;;;;;;MH;1;AW
aktiv;;Grocery;TG;coop;;;;50033779;50114804;50033779;Transgourmet DE;120;Welserstr.5;86368;Gersthofen;Wioletta;09 - Bayern;;DE52;;;;Ja;06:21:00;48er;EDI;;X;01;X;;;;;Nein;Nein;;;;no;;;;;;;07:00 - 13:00;;NEIN;;JA;4388596241998;QCBDR+1DE114546;QCBDR<1DE114546538224;Erik Listemann;;;;;;;CK;1;SdS
aktiv;;Grocery;TG;coop;;;;50035468;50114804;50035468;Transgourmet DE;115;Zusestr. 2;64347;Griesheim;AnnaS;06 - Hessen;;DE58;;;;Ja;06:21:00;48er;EDI;;X;01;;;;;X;Nein;Nein;;;;no;;;;;;;06:00 - 15:00;;JA;;JA;4388614191991;QCBDR+1DE114546;QCBDR<1DE114546657893;Erik Listemann;;;;;;;AW;1;SdS
aktiv;;Grocery;TG;coop;;;;50033741;50114804;50033741;Transgourmet DE;107;Tasköprüstrasse 10;22761;Hamburg;MartaM;02 - Hamburg;;DE54;;;;Ja;06:21:00;48er;EDI;;X;01;;X;;X;;Nein;Nein;;;;no;;;;;;;06:00 - 14:00;;JA;;JA;4388597101994;QCBDR+1DE114546;QCBDR<1DE114546974851;Erik Listemann;;;;;;;SdS;2;MH
aktiv;;Grocery;TG;coop;;;;50033807;50114804;50033807;Transgourmet DE;113;Glinder Str. 1;22117;Hamburg-Oejendorf;Krystian;02 - Hamburg;;DE54;;;;Ja;06:21:00;48er;EDI;;X;01;;X;;;X;Nein;Nein;;;;no;;;;;;;06:00 - 10:30;;JA;;JA;4388612171995;QCBDR+1DE114546;QCBDR<1DE114546727477;Erik Listemann;;;;;;;SdS;2;CK
aktiv;;Grocery;TG;coop;;;;50034336;50114804;50034336;Transgourmet DE;123;Austr. 95 (Industriegebiet);74076;Heilbronn;Wioletta;08 - Baden-Württemberg;;DE30;DE59;;;Ja;06:21:00;48er;EDI;;X;01;;;X;;;Nein;Nein;;;;no;;;;;;;07:00 - 12:00;;JA;728bl-heilbronn@selgros.de;JA;4388613281990;QCBDR+1DE114546;QCBDR<1DE114546247998;Erik Listemann;;;;;;;MH;1;CK
aktiv;;Grocery;TG;coop;;;;50033996;50114804;50033996;Transgourmet DE;111;Oststr. 17;40724;Hilden;MartaR;05 - Nordrhein-Westfalen;;DE56;;;;Ja;06:21:00;48er;EDI;;X;01;;;;;X;Nein;Nein;;;;no;;;;;;;07:00 - 12:00;;JA;;JA;4388589141991;QCBDR+1DE114546;QCBDR<1DE114546565757;Erik Listemann;;;;;;;AW;1;AW
aktiv;;Grocery;TG;coop;;;;50034359;50114804;50034359;Transgourmet DE;121;Otto-Hanh-Str. 2-4;85055;Ingolstadt;Wioletta;09 - Bayern;;DE52;TSP Nürnberg;;;Ja;06:21:00;48er;EDI;;X;01;;;X;;;Nein;Nein;;;;no;;;;;;;07:00 - 13:30;;NEIN;;JA;4388610251996;QCBDR+1DE114546;QCBDR<1DE114546239980;Erik Listemann;;;;;;;CK;1;MK
aktiv;;Grocery;TG;coop;;;;50034319;50114804;50034319;Transgourmet DE;141;Von-Hühnefeld-Str.100;50829;Köln-Butzweilerhof;MartaR;17 - Nordrhein-Westf mit Rosenmontag;;DE56;;;;Ja;06:21:00;48er;EDI;;X;01;;;X;;X;Nein;Nein;;;;no;;;;;;;06:00 - 13:00;;JA;;JA;4388622481992;QCBDR+1DE114546;QCBDR<1DE114546372993;Erik Listemann;;;;;;;AW;2;MH
aktiv;;Grocery;TG;coop;;;;50034226;50114804;50034226;Transgourmet DE;130;Maximilian Allee 5;4129;Leipzig;Wioletta;14 - Sachsen;;DE30;DE57;;;Ja;06:21:00;48er;EDI;;X;01;;X;;;;Nein;Nein;;;;no;;;;;;;06:00 - 12:00;;JA;;JA;4388573371991;QCBDR+1DE114546;QCBDR<1DE114546089843;Erik Listemann;;;;;;;MH;1;AW
aktiv;;Grocery;TG;coop;;;;50033929;50114804;50033929;Transgourmet DE;129;Gustav-Ricker-Str. 1;39120;Magdeburg;Krystian;15 - Sachsen-Anhalt;;DE30;DE57;;;Ja;06:21:00;48er;EDI;;X;01;X;;;;;Nein;Nein;;;;no;;;;;;;07:00 - 13:00;;JA;;JA;4388604361991;QCBDR+1DE114546;QCBDR<1DE114546139842;Erik Listemann;;;;;;;MK;1;CK
aktiv;;Grocery;TG;coop;;;;50035466;50114804;50035466;Transgourmet DE;119;Fahrlachstr 11-25;68165;Mannheim;AnnaS;08 - Baden-Württemberg;;DE58;;;;Ja;06:21:00;48er;EDI;;X;01;;X;;;;Nein;Nein;;;;no;;;;;;;06:00 - 14:30;;JA;;JA;4388594231991;QCBDR+1DE114546;QCBDR<1DE114546133830;Erik Listemann;;;;;;;SdS;1;CK
aktiv;;Grocery;TG;coop;;;;50033787;50114804;50033787;Transgourmet DE;151;Martin-Behaim-Str. 3-5;63263;Neu-Isenburg;AnnaS;06 - Hessen;;DE58;;;;Ja;06:21:00;48er;EDI;;X;01;;X;;;X;Nein;Nein;;;;no;;;;;;;06:00 - 13:00;;JA;;JA;4388581511990;QCBDR+1DE114546;QCBDR<1DE114546647123;Erik Listemann;;;;;;;AW;2;MR
aktiv;;Grocery;TG;coop;;;;50033813;50114804;50033813;Transgourmet DE;62;An der Rosenhelle 2;61138;Niederdorfelden;MartaM;06 - Hessen;;DE58;;;;Ja;06:21:00;48er;EDI;;X;01;;X;;;X;Nein;Nein;;;;no;;;;;;;06:00 - 09:00;;JA;;JA;4388578551992;QCBDR+1DE114546;QCBDR<1DE114546091108;Erik Listemann;;;;;;;AW;2;CB
inaktiv;geschlossen ab 02./2025;Grocery;TG;coop;;;;50035419;50114804;50035419;Transgourmet DE;132;Hanseatenstr.2/Güterver.Ze;18146;Nienhagen;;13 - Mecklenburg-Vorpommern;;DE54;MV;;;Nein;06:21:00;48er;EDI;;X;01;;X;;;;Nein;Nein;;;;no;;;;;;;;;NEIN;;JA;4388602391990;QCBDR+1DE114546;QCBDR<1DE114546248116;Erik Listemann;;;;;;;MK;1;SdS
aktiv;;Grocery;TG;coop;;;;50033828;50114804;50033828;Transgourmet DE;114;"Gutenbergring 2-6;10-12";22848;Norderstedt;Krystian;01 - Schleswig-Holstein;;DE54;;;;Ja;06:21:00;48er;EDI;;X;01;;X;;X;;Nein;Nein;;;;no;;;;;;;06:00 - 14:00;;JA;;JA;4388609181990;QCBDR+1DE114546;QCBDR<1DE114546767406;Erik Listemann;;;;;;;MK;2;CK
aktiv;;Grocery;TG;coop;;;;50035470;50114804;50035470;Transgourmet DE;137;Pfälzer Allee 2 /Gewerbegebiert Süd;1471;Radeburg;Wioletta;14 - Sachsen;;DE30;DE57;;;Ja;06:21:00;48er;EDI;;X;01;;X;;;;Nein;Nein;;;;no;;;;;;;06:00 - 14:00;;JA;;JA;4388606441998;QCBDR+1DE114546;QCBDR<1DE114546015535;Erik Listemann;;;;;;;MH;1;MH
aktiv;;Grocery;TG;coop;;;;50034229;50114804;50034229;Transgourmet DE;118;Udenhoutstrasse;63110;Rodgau;MartaM;06 - Hessen;;DE58;;;;Ja;06:21:00;48er;EDI;;X;01;X;;;;;Nein;Nein;;;;no;;;;;;;06:00 - 14:30;;JA;;JA;4388593221993;QCBDR+1DE114546;QCBDR<1DE114546243352;Erik Listemann;;;;;;;AW;1;MR
aktiv;;Grocery;TG;coop;;;;50034297;50114804;50034297;Transgourmet DE;152;Papierfabrik 5;57072;Siegen;MartaR;05 - Nordrhein-Westfalen;;DE56;;;;Ja;06:21:00;48er;EDI;;X;01;;X;;;X;Nein;Nein;;;;no;;;;;;;07:00 - 15:00, freitags bis 12:30;;JA;;JA;4388618611990;QCBDR+1DE114546;QCBDR<1DE114546328778;Erik Listemann;;;;;;;AW;2;MK
aktiv;;Grocery;TG;coop;;;;50034511;50114804;50034511;Transgourmet DE;134;Ruhlsdorfer Str.76;14532;Stahnsdorf;MartaR;12 - Brandenburg;;DE53;;;;Ja;06:21:00;48er;EDI;;X;01;X;;;X;;Nein;Nein;;;;no;;;;;;;07:00 - 13:00, freitags bis 12:00;;JA;;JA;4388607411990;QCBDR+1DE114546;QCBDR<1DE114546197287;Erik Listemann;;;;;;;CD;2;AW
aktiv;;Grocery;TG;coop;;;;50034326;50114804;50034326;Transgourmet DE;124;Heilbronner Strasse 381;70469;Stuttgart;Dariusz;08 - Baden-Württemberg;;DE30;DE59;;;Ja;06:21:00;48er;EDI;;X;01;;;X;;X;Nein;Nein;;;;no;;;;;;;07:00 - 12:00;;NEIN;;JA;4388616291996;QCBDR+1DE114546;QCBDR<1DE114546596792;Erik Listemann;;;;;;;CK;2;CK
aktiv;ab 01.12.2025 LT Mo statt Mi;Grocery;TG;coop;;;;50034383;50114804;50034383;Transgourmet DE;133;Am Gewerbepark 11/15;6179;Teutschenthal;MartaR;15 - Sachsen-Anhalt;;DE30;DE57;;;Ja;06:21:00;48er;EDI;;X;01;X;;;;;Nein;Nein;;;;no;;;;;;;06:00 - 14:00;;JA;andreas.koehler@selgros.de;JA;4388571401997;QCBDR+1DE114546;QCBDR<1DE114546852813;Erik Listemann;;;;;;;MH;1;MH
aktiv;;Grocery;TG;coop;;;;50035449;50114804;50035449;Transgourmet DE;108;Schwarzer Weg;26215;Wiefelstede;MartaM;03 - Niedersachsen;;DE54;;;;Ja;06:21:00;48er;EDI;;X;01;;;X;;;Nein;Nein;;;;no;;;;;;;11:00 - 13:00;;NEIN;;JA;4388598111992;QCBDR+1DE114546;QCBDR<1DE114546329953;Erik Listemann;;;;;;;MK;1;
aktiv;;Grocery;TG;coop;;;;50035461;50114804;50035461;Transgourmet DE;101;Nürnberger Str. 105;97076;Würzburg;Wioletta;09 - Bayern;;DE52;TSP Nürnberg;;;Ja;06:21:00;48er;EDI;;X;01;X;;;X;;Nein;Nein;;;;no;;;;;;;07:00 - 14:00;;JA;;JA;4388585541993;QCBDR+1DE114546;QCBDR<1DE114546082478;Erik Listemann;;;;;;;MK;2;
aktiv;;Grocery;TG;coop;;;;50035431;50114804;50035431;Transgourmet DE;136;Saarstr. 16a;8056;Zwickau;Dariusz;14 - Sachsen;;DE30;DE57;;;Ja;06:21:00;48er;EDI;;X;01;;X;;;;Nein;Nein;;;;no;;;;;;;06:00 - 15:00;;JA;;JA;4388605431990;QCBDR+1DE114546;QCBDR<1DE114546402345;Erik Listemann;;;;;;;MH;1;MH
aktiv;Direktbezug ab KW19/2024 - abweichender Shipto = 56292712;newChannels;Tipico;;;;;56282507;56282507;56282507;DCR Agentur für Verkaufsförderung & Marketing GmbH;Tipico;Wetzellplatz 2;31137;Hildesheim;MartaR;03 - Niedersachsen;;DE11;;;;Ja;06:21:00;48er;Mail;;;;;;;;;;;;;;no;;;;;;;08:00-14:00;;;;;4031300003404;;;Marko Djuricic;;;;;;;MH;0;CK
aktiv;Direktbezug ab KW10/2024 / Bill2=56324639;V&WS;Tobacco City;;;;;56266453;56266453;56266453;Tobacco City GmbH;;Schiffbeker Weg 22;22111;Hamburg;Krystian;02 - Hamburg;;DE54;;;;Ja;06:21:00;48er;EDI;yes;;;;;;X;;;;;;;no;;;;;;;08:00 - 13:00;;;;;4031300002292;QCBDR+1DE261200;QCBDR<1DE261200988607;Joachim Götzelmann;;;;;;;AW;1;MH
aktiv;;V&WS;TTV;;;Tagroko;;50033793;50033822;50033793;Tabak Team Vertriebs OHG;;Max-Planck-Str. 5;23617;Stockelsdorf;MartaM;01 - Schleswig-Holstein;;DE54;;;;Nein;06:21:00;48er;EDI;;X;01;;X;;;X;Nein;Nein;;;;no;;;;;;;07:30 - 08:00;;JA;;;4260298463840;QCBDR+1DE220126;QCBDR<1DE220126338444;Thorben Krebs;;;;;;;MH;2;MH
aktiv;;V&WS;TTV;;;tabacos;;50033822;50033822;50033822;Tabak-Team Vertriebs OHG;;Max-Planck-Str. 5;23617;Stockelsdorf;MartaM;01 - Schleswig-Holstein;;DE54;;;;Ja;06:21:00;48er;EDI;;X;01;;X;;;X;Nein;Nein;;;;no;;;;;nein;;08:00 - 14 :00;;JA;;;4260298463840;QCBDR+1DE220126;QCBDR<1DE220126338444;Thorben Krebs;;;;;;;MH;2;AW
aktiv;;V&WS;TU;;;Tagroko;;50034129;50034190;50034129;Tabakwaren Union Barkow GmbH;;Rotrehre 4;31542;Bad Nenndorf;Dariusz;03 - Niedersachsen;;DE30;HAJ;;;Nein;06:21:00;48er;EDI;;X;01;;;X;;;Nein;Nein;;;;no;no;;;;;;07:00 - 08:00;;NEIN;;JA;4399901095649;QCBDR+1DE741758;QCBDR<1DE741758662794;Joachim Götzelmann;;;;;;;MR;1;AW
aktiv;;V&WS;TU;;;DTV;;50034190;50034190;50034190;Tabakwaren Union Barkow GmbH;;Rotrehre 4;31542;Bad Nenndorf;Dariusz;03 - Niedersachsen;;DE30;HAJ;;;Ja;06:21:00;48er;EDI;;X;01;X;X;X;X;X;Nein;Nein;;;;no;no;;;;nein;nein;08:00 bis 14:00 / Fr 08:00 bis 12h;;NEIN;;JA;4399901095649;QCBDR+1DE741758;QCBDR<1DE741758662794;Joachim Götzelmann;;;;;;;MR;5;SdS
aktiv;;V&WS;TU;;;DTV;;50034705;50034705;50034705;Tabakwaren Union GmbH&CO.KG;;Klosteracker 3;37176;Nörten-Hardenberg;MartaM;03 - Niedersachsen;;DE30;HAJ;;;Ja;06:11:00;24er;EDI;;X;01;X;X;X;X;X;JA;Nein;;;;no;;;;;nein;;Mo. bis Do. bis 13:00 Uhr/Freitags bis 12:00 Uhr;;NEIN;;JA;4399901095625;QCBDR+1DE347457;QCBDR<1DE347457716545;Joachim Götzelmann;;;;24er;no;;CB;5;MH
aktiv;;V&WS;TU;;;Tagroko;;50034651;50034705;50034651;Tabakwaren-Union GmbH&Co.KG;;Klosteracker 3;37176;Nörten-Hardenberg;MartaM;03 - Niedersachsen;;DE30;HAJ;;;Nein;06:11:00;24er;EDI;;X;01;X;X;X;X;X;JA;Nein;;;;no;;;;;;;07:00 - 08:30;;NEIN;;JA;4399901095625;QCBDR+1DE347457;QCBDR<1DE347457716545;Joachim Götzelmann;;;;;;;CB;5;CK
aktiv;;V&WS;TVT;;;DTV;;50033862;50033862;50033862;TVT Tabakwaren Vertiebs GmbH;;Osterlange 15;99189;Elxleben;MartaR;16 - Thüringen;;DE30;DE57;;;Ja;06:21:00;48er;EDI;;X;01;;;;X;;Nein;Nein;;;;no;;;;;;;06:00 - 10:00;;JA;;JA;4399901095731;QCBDR+1DE173043;QCBDR<1DE173043367453;Gregor Radden;;;;;;;MK;1;MH
aktiv;EDI via tabacos Port;V&WS;TW GH Atlantik;;;Tagroko;;50034978;50033785;50034978;"Tabakw.Grossh.""Atlantik""";;Otto-Hahn-Str. 18;25813;Husum;Krystian;01 - Schleswig-Holstein;;DE54;;;;Nein;06:11:00;24er;EDI;;0;01;;X;;;;Nein;Nein;;;;no;;;;;;;08:00 - 11:00;;NEIN;;;4260298464007;QCBDR+1DE293341;QCBDR<1DE293341782256;Thorben Krebs;;;;;;;AW;1;CK
aktiv;EDI via tabacos Port;V&WS;TW GH Atlantik;;;;;50033785;50033785;50033785;"Tabakw.Grossh.""Atlantik""";;Otto-Hahn-Str. 18;25813;Husum;Krystian;01 - Schleswig-Holstein;;DE54;;;;Ja;06:11:00;24er;EDI;;0;01;;X;;;;Nein;Nein;;;;no;;;;;;;08:00 - 11:00;;NEIN;;;4260298464007;QCBDR+1DE293341;QCBDR<1DE293341782256;Thorben Krebs;;;;48er;no;;AW;1;SdS
aktiv;;V&WS;Utz;;;;;50035357;50035357;50035357;Utz GmbH & Co.KG;;Kolpingstr. 40;88416;Ochsenhausen;Waleria;08 - Baden-Württemberg;;DE30;DE59;;;Ja;06:25:00;48er;Fax/Mail;pot yes;0;01;;X;;;;Nein;Nein;;;;no;;;;;nein;nein;06:00 - 14:00;;JA;;;4031300001579;QCBDR+1DE638998;QCBDR<1DE638998160231;John-Anrs Zorn;;;;;;;CK;1;CK
aktiv;;V&WS;Uwe Siems;;;Tagroko;;50035417;50034116;50035417;Uwe Siems GmbH;;Mittermayerstr. 14;85221;Dachau;Waleria;09 - Bayern;;DE52;;;;Nein;06:21:00;48er;EDI;;0;01;X;;X;;;Nein;Nein;;;;no;;;;;;;08:00 - 10:00;;;;;4260298463727;QCBDR+1DE985954;QCBDR<1DE985954128036;;;;;;;;CK;2;AW
aktiv;;V&WS;Uwe Siems;;;tabacos;;50034116;50034116;50034116;Uwe Siems GmbH;;Mittermayerstr. 14;85221;Dachau;Waleria;09 - Bayern;;DE52;;;;Ja;06:21:00;48er;EDI;;0;01;X;;X;;;Nein;Nein;;;;no;;;;;;;08:00 - 10:00;;NEIN;;;4260298463727;QCBDR+1DE985954;QCBDR<1DE985954128036;Frank Müller;;;;;;;CK;2;MR
aktiv;;V&WS;Voss;;;;;50033887;50033887;50033887;Voss GmbH & Co;;Tinnumer Str. 11;25980;Westerland;MartaM;01 - Schleswig-Holstein;;DE54;;;;Ja;06:21:00;48er;EDI;yes;0;01;;;X;;;Nein;Nein;;;;no;;;;;;;08:00 - 10:00;;NEIN;;;4399902032070;QCBDR+1DE696089;QCBDR<1DE696089987915;Thorben Krebs;;;;;;;AW;1;CK
aktiv;;V&WS;Voss;;;Tagroko;;50033885;50033887;50033885;Voss GmbH & Co;;Tinnumer Str. 11;25980;Westerland;MartaM;01 - Schleswig-Holstein;;DE54;;;;Nein;06:15:00;24er;Fax/Mail;;0;01;;;X;;;Nein;Nein;;;;no;;;;;;;08:00 - 10:00;;NEIN;;;4399902032070;QCBDR+1DE696089;QCBDR<1DE696089987915;Thorben Krebs;;;;;;;AW;1;MK
